# Time-averaged data for fix myat1
# TimeStep v_vcm_fluid
1000 0.000119238
2000 -5.87632e-05
3000 3.00308e-05
4000 -8.92909e-05
5000 -3.14769e-05
6000 -0.000197825
7000 0.000126381
8000 -6.28935e-05
9000 0.000129743
10000 -0.000128691
11000 5.33442e-05
12000 -0.000108876
13000 0.000124665
14000 -5.17348e-05
15000 -3.90068e-05
16000 1.92427e-05
17000 -1.16389e-06
18000 6.39817e-05
19000 -2.89455e-07
20000 6.66728e-05
21000 -0.000134344
22000 -4.94124e-05
23000 2.91655e-05
24000 4.76638e-05
25000 0.00014894
26000 3.93337e-05
27000 -0.000107711
28000 0.000177925
29000 2.54796e-06
30000 9.78987e-05
31000 -6.33e-05
32000 0.000145622
33000 -0.000328697
34000 0.000213189
35000 -0.000138742
36000 7.85095e-05
37000 -0.00014537
38000 0.000180682
39000 -6.12673e-05
40000 6.10757e-05
41000 5.12494e-05
42000 8.23333e-05
43000 6.5787e-05
44000 0.000126877
45000 -1.98815e-05
46000 6.11757e-05
47000 -1.08487e-06
48000 0.000132393
49000 1.09303e-05
50000 -0.000135166
51000 8.09623e-05
52000 -5.31965e-05
53000 6.8248e-05
54000 1.0003e-05
55000 4.03331e-05
56000 -6.95646e-06
57000 -0.000137134
58000 0.000123194
59000 -1.80404e-06
60000 -1.55991e-05
61000 5.2105e-05
62000 6.52715e-05
63000 -6.78807e-05
64000 0.000147279
65000 -7.50469e-05
66000 0.000153647
67000 -8.85189e-05
68000 0.000131141
69000 -6.51545e-05
70000 -5.61508e-05
71000 6.90093e-06
72000 9.26497e-05
73000 7.6664e-05
74000 -0.000142195
75000 9.66495e-05
76000 -0.00010065
77000 8.4101e-05
78000 -6.52834e-05
79000 -7.97609e-05
80000 0.000124418
81000 -3.49614e-05
82000 -6.28371e-05
83000 6.64823e-05
84000 -0.000119701
85000 3.82524e-05
86000 -2.17909e-05
87000 5.36302e-06
88000 8.62766e-05
89000 9.26124e-05
90000 4.16022e-06
91000 -7.44567e-05
92000 -1.65024e-06
93000 -9.50083e-06
94000 5.10024e-05
95000 -0.000145434
96000 0.000114618
97000 1.54219e-06
98000 3.54234e-06
99000 -0.000176765
100000 0.000192987
101000 -8.82674e-05
102000 -7.04413e-06
103000 0.000180317
104000 -3.08383e-05
105000 2.71874e-05
106000 1.33047e-06
107000 -5.704e-05
108000 8.1235e-05
109000 7.42111e-05
110000 -4.88193e-05
111000 0.000114207
112000 -9.69669e-05
113000 9.20923e-05
114000 8.53007e-05
115000 -6.849e-05
